,TITLE,POSTED DATE,PRICE,BEDS,BATHS,SQUARE FOOT,ADDRESS,FEATURES,LATITUDE,LONGITUDE,IMAGE LINK
102,"Conveniently located near shopping centers, schools, public transit, a",Mar  6,3000,4,2,1876,,1. cats are OK - purrr 2. dogs are OK - wooof 3. house 4. w/d in unit 5. attached garage ,34.013300,-118.113000,https://images.craigslist.org/00F0F_fAkFjdEiXCr_600x450.jpg
103,"$500.00 Off Total 1st. Time Move In, Courtyard/ Lounge View!!!!",Mar  6,2220,1,1,629,325 Cordova St.,1. cats are OK - purrr 2. dogs are OK - wooof 3. apartment 4. w/d in unit 5. no smoking 6. attached garage ,34.142307,-118.143715,https://images.craigslist.org/00V0V_5793TKMW57N_600x450.jpg
104,"Wood Plank Floors, Plenty of Closet Space, 1+1 in Covina",Mar  6,1595,1,1,675,18537 Arrow Highway,1. cats are OK - purrr 2. apartment 3. laundry on site 4. detached garage ,34.106725,-117.886324,https://images.craigslist.org/00w0w_7wTGcPeoZUh_600x450.jpg
105,RENT OUR ONE BEDROOM NOW!  FREE RENT FOR MARCH!,Mar  6,1625,1,1,710,TEMPLE AVENUE at AMAR ROAD,1. cats are OK - purrr 2. dogs are OK - wooof 3. apartment 4. laundry on site 5. carport ,34.028051,-117.911603,https://images.craigslist.org/00t0t_k0ccLF8AHxo_600x450.jpg
106,Spacious 3+2.75 in Great area! Near Whittier College! 7639 College Ave,Mar  6,2195,3,25,1400,,1. cats are OK - purrr 2. apartment 3. laundry on site 4. no smoking 5. off-street parking ,33.972159,-118.027399,https://images.craigslist.org/00A0A_8mgEALJGrRG_600x450.jpg
107,"3B/2B, Assigned carport, gated community",Mar  6,2260,3,2,1115,1825 Foothill Boulevard,1. cats are OK - purrr 2. dogs are OK - wooof 3. apartment 4. w/d in unit 5. carport ,34.115103,-117.770685,https://images.craigslist.org/00d0d_4KSaB4RKzYW_600x450.jpg
108,"2-BEDROOM, UTILITIES PAID!!!, Montebello",Mar  6,1800,2,1,,2529 W. Beverly Blvd.,1. apartment 2. no smoking ,34.021255,-118.129346,https://images.craigslist.org/00g0g_byUhquy1bph_600x450.jpg
109,Welcome to this Exquisitely Remodeled 1924 Cottage with Amazing Views,Mar  6,1000,2,1,934,,1. cats are OK - purrr 2. dogs are OK - wooof 3. house ,34.221700,-118.205100,https://images.craigslist.org/01212_3rV7Gkii6Oj_600x450.jpg
110,$750 off move in costs on select apartment homes & $199 deposit OAC!,Mar  6,2430,2,2,1296,205 N. San Dimas Canyon Road,1. cats are OK - purrr 2. dogs are OK - wooof 3. apartment 4. w/d in unit 5. no smoking 6. detached garage ,34.107184,-117.793991,https://images.craigslist.org/00707_4YacVxhHnwz_600x450.jpg
111,Spacious 1 BedRoom House-like Apt!!!!,Mar  6,1450,1,1,820,129 N. Glendora Ave,1. apartment 2. laundry in bldg 3. carport ,34.087059,-117.863794,https://images.craigslist.org/00b0b_dOw6TsDYyI1_600x450.jpg
112,2 Bedroom Townhome In The Heart Of Old Town,Mar  6,3586,2,25,1485,231 South De Lacey Avenue,1. cats are OK - purrr 2. dogs are OK - wooof 3. apartment 4. w/d in unit 5. no smoking 6. wheelchair accessible ,34.141924,-118.152404,https://images.craigslist.org/00D0D_1IW6trJV55t_600x450.jpg
113,Luxury 3 bed 3 bath for rent in trendy downtown Alhambra,Mar  6,2975,3,3,1465,,1. condo 2. w/d in unit 3. no smoking 4. attached garage ,34.093508,-118.129933,https://images.craigslist.org/00M0M_amqfnYOSMhv_600x450.jpg
114,"3 Bedroom, 2/5 Bath in Pasadena | Hardwood Floors | W/D in Unit",Mar  6,4850,3,25,1533,218 South Oakland Avenue,1. cats are OK - purrr 2. dogs are OK - wooof 3. apartment 4. w/d in unit ,34.142083,-118.139804,https://images.craigslist.org/00202_bzMMfSCbpE7_600x450.jpg
115,"Resort Style Pool, Side by Side Fridge, Great guest parking",Mar  6,2100,2,1,923,851 S Sunset Ave,1. apartment ,34.064158,-117.942853,https://images.craigslist.org/00606_89sNzrDYjXN_600x450.jpg
116,"1 bd/1 ba Controlled Access, Full Covered Parking",Mar  6,1719,1,1,780,340-W. Duarte Rd,1. cats are OK - purrr 2. dogs are OK - wooof 3. apartment 4. laundry on site 5. carport ,34.144000,-118.001400,https://images.craigslist.org/01010_4iS6VezI188_600x450.jpg
117,New Construction! See what Meridian at Phillips Ranch has to offer!,Mar  6,3000,3,3,1837,9 Spyglass Avenue,1. cats are OK - purrr 2. dogs are OK - wooof 3. townhouse 4. w/d in unit 5. attached garage ,34.041800,-117.756900,https://images.craigslist.org/00L0L_6DwJrRVyKdg_600x450.jpg
118,1 BEDROOM - UTILITIES PAID!!!  Montebello,Mar  6,1250,1,1,,Beverly Blvd. at Hay,1. apartment 2. no smoking ,34.021112,-118.130703,https://images.craigslist.org/00S0S_jxZxHU6boog_600x450.jpg
119,"Private balcony or patio, Two year lease with rate lock, Tennis courts",Mar  6,1750,2,1,923,477E. Bonita Avenue,1. apartment ,34.106508,-117.798279,https://images.craigslist.org/00S0S_kUDg7NFDC3Q_600x450.jpg
